OBJECTID,ZCTA5,DDA_CODE,DDA_TYPE,DDA_NAME,Shape__Area,Shape__Length
1889,40026,METRO31140M31140,SA,"Louisville, KY-IN HUD Metro FMR Area",132326133.59375,65335.761068015
1890,38139,METRO32820M32820,SA,"Memphis, TN-MS-AR HUD Metro FMR Area",34000232.7226563,28068.8941139126
1891,08560,METRO45940M45940,SA,"Trenton-Princeton, NJ MSA",60171977.4101563,40600.7857405095
1892,06335,METRO35980M35980,SA,"Norwich-New London-Willimantic, CT MSA",55633486.5039063,34097.2193054066
1893,08225,METRO12100M12100,SA,"Atlantic City-Hammonton, NJ HUD Metro FMR Area",33049707.8554688,29562.1946340862
1894,32256,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",215579877.244141,65517.5566247135
1895,32222,METRO27260M27260,SA,"Jacksonville, FL HUD Metro FMR Area",39804170.6777344,35470.2027777849
1896,10580,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",39375197.8828125,41450.3176996128
1897,33019,METRO33100MM2680,SA,"Fort Lauderdale, FL HUD Metro FMR Area",15393627.9335938,22543.3949170882
1898,33122,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",8090167.62695313,25292.4937200582
1899,21401,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",95225001.7695313,67946.2360830687
1900,23322,METRO47260M47260,SA,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",784139007.726563,176107.837863537
1901,22201,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",9835557.484375,18009.8776617212
1902,35213,METRO13820M13820,SA,"Birmingham-Hoover, AL HUD Metro FMR Area",23694357.9023438,36304.2678710922
1903,48098,METRO19820M19820,SA,"Detroit-Warren-Livonia, MI HUD Metro FMR Area",45031089.6875,27315.9566210877
1904,18912,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",5430716.07421875,15197.5220007284
1905,10001,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",2826515.765625,12220.698922707
1906,34433,METRO26140M26140,SA,"Homosassa Springs, FL MSA",117202536.158203,64896.8548457388
1907,96734,METRO46520M46520,SA,"Urban Honolulu, HI MSA",65930524.0234375,60072.6328441284
1908,30005,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",61186190.1210938,52479.1167664773
1909,07078,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",38576696.2734375,32247.7700424665
1910,07042,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",17169281.546875,18681.4553486034
1911,07024,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",12966055.859375,18868.0991437731
1912,96744,METRO46520M46520,SA,"Urban Honolulu, HI MSA",102912416.445313,72407.6393579727
1913,93611,METRO23420M23420,SA,"Fresno, CA HUD Metro FMR Area",41871168.3710938,44225.5392691603
1914,30329,METRO12060M12060,SA,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",20699175.0625,34300.6743544477
1915,89166,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",699248645.660156,166456.375727409
1916,89179,METRO29820M29820,SA,"Las Vegas-Henderson-North Las Vegas, NV MSA",462502755.929688,108390.299691477
1917,90013,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",2726544.109375,8986.79596535438
1918,07310,METRO35620MM3640,SA,"Jersey City, NJ HUD Metro FMR Area",4469929.03125,10079.8157180734
1919,07090,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",30487870.4335938,29497.3708880715
1920,18977,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",21582742.4765625,31538.8922448161
1921,60586,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",60141473.2148438,36645.4276851144
1922,60586,METRO16980MM3780,SA,"Kendall County, IL HUD Metro FMR Area",21558549.7773438,25281.1109145441
1923,67230,METRO48620M48620,SA,"Wichita, KS HUD Metro FMR Area",41305342.0585938,31001.265292696
1924,94020,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",172221412.601563,87372.4675029833
1925,75205,METRO19100M19100,SA,"Dallas, TX HUD Metro FMR Area",16080366.734375,18170.52571213
1926,78015,METRO41700M41700,SA,"San Antonio-New Braunfels, TX HUD Metro FMR Area",47539634.953125,43084.216767227
1927,00969,METRO41980MM7440,SA,"San Juan-Guaynabo, PR HUD Metro FMR Area",14598807.7773438,32531.0051397914
1928,10547,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",23370022.3046875,23594.2657542093
1929,90069,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",8097546.26953125,13679.4551095673
1930,93651,METRO23420M23420,SA,"Fresno, CA HUD Metro FMR Area",66271263.734375,60456.2421996839
1931,77056,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",11934601.2148438,18358.5439648977
1932,19428,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",34011682.4179688,48980.1017259878
1933,91789,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",60163518.203125,54783.5618771068
1934,20001,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",9074539.1640625,19205.682593319
1935,92509,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",118756693.226563,47206.2746443852
1936,11230,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",8313403.859375,13504.8913622056
1937,92324,METRO40140M40140,SA,"Riverside-San Bernardino-Ontario, CA MSA",106554236.140625,98789.1140812976
1938,90732,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",13344653.421875,29589.7573206434
1939,11223,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",9324207.8515625,13530.7367584543
1940,93711,METRO23420M23420,SA,"Fresno, CA HUD Metro FMR Area",46946552.7109375,48085.3829422319
1941,93401,METRO42020M42020,SA,"San Luis Obispo-Paso Robles, CA MSA",249606389.988281,90890.7975739911
1942,93955,METRO41500M41500,SA,"Salinas, CA MSA",104858106.929688,52968.1519987428
1943,10560,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",102476067.667969,51257.3269594694
1944,77003,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",9530218.73828125,21337.9354660487
1945,02145,METRO14460MM1120,SA,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",7044704.38671875,12295.2837007692
1946,77006,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",7888615.47265625,14748.3971692809
1947,85367,METRO49740M49740,SA,"Yuma, AZ MSA",137689391.375,65495.3225475017
1948,93551,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",325442606.523438,109062.783774395
1949,32128,METRO19660M19660,SA,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",114641362.435547,56800.2271663145
1950,77019,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",12985687.6367188,25258.5392980796
1951,32904,METRO37340M37340,SA,"Palm Bay-Melbourne-Titusville, FL MSA",739126638.001953,177544.329801489
1952,18946,METRO37980M37980,SA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",5571740.7265625,11759.0246210201
1953,77024,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",44884059.7734375,48414.0422260514
1954,32820,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",56292906.3828125,34025.0646989697
1955,33705,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",20543596.8066406,32487.1555151344
1956,93626,METRO23420M23420,SA,"Fresno, CA HUD Metro FMR Area",120621848.832031,87597.80977938
1957,93626,METRO23420M31460,SA,"Madera County, CA HUD Metro FMR Area",313200906.640625,108695.213801784
1958,10461,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",10887309.9335938,18089.3245585527
1959,10926,METRO28880M28880,SA,"Kiryas Joel-Poughkeepsie-Newburgh, NY MSA",82636284.6835938,77223.7204300681
1960,46748,METRO23060M23060,SA,"Fort Wayne, IN HUD Metro FMR Area",79878618.7929688,58883.2109385395
1961,23323,METRO47260M47260,SA,"Virginia Beach-Norfolk-Newport News, VA-NC HUD Metro FMR Area",337549374.019531,132226.039572593
1962,77546,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",92058469.15625,50815.1119870437
1963,94920,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",27358411.8164063,38544.2645835052
1964,92010,METRO41740M41740,SA,"San Diego-Chula Vista-Carlsbad, CA MSA",30764436.2734375,33200.7928506021
1965,94708,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",13935753.6132813,22563.0899308078
1966,10960,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",21560970.796875,40237.320770096
1967,33035,METRO33100MM5000,SA,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",95719744.7617188,68978.1856785424
1968,33545,METRO45300M45300,SA,"Tampa-St. Petersburg-Clearwater, FL MSA",91374382.1425781,54566.5865571687
1969,10604,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",36828820.1914063,50970.6223150077
1970,02630,METRO12700M12700,SA,"Barnstable Town, MA MSA",21356677.8164063,25782.7455303159
1971,21402,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",10771591.2148438,20167.0096266785
1972,94027,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",20794462.4609375,30124.382725095
1973,94566,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",86175515.4179688,54319.4236820259
1974,77385,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",76998329.8164063,46026.8532435969
1975,77489,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",39452403.4023438,38218.5035291985
1976,77493,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",215284379.84375,74886.3595926797
1977,77494,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",131430574.949219,57385.1723763155
1978,77498,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",57628661.4960938,37342.6005524995
1979,20817,METRO47900M47900,SA,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",60708877.0078125,46847.4716639072
1980,94583,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",88243622.1796875,63658.4856556674
1981,94531,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",58425275.7929688,43701.6182234084
1982,94538,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",68605490.6289063,53065.8002251679
1983,77507,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",58306325.8085938,44999.1814807764
1984,77449,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",93808633.1992188,50407.0915665148
1985,94592,METRO46700M46700,SA,"Vallejo, CA MSA",34682304.9648438,60416.7975963311
1986,94596,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",25232975.0820313,33131.4173205964
1987,94597,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",16863918.828125,35292.0252435794
1988,77459,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",113025205.320313,71890.4510254503
1989,94598,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",85962987.9492188,72009.969171486
1990,94555,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",57462333.5585938,50335.7100307897
1991,77479,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",117781107.007813,71956.9072410793
1992,96815,METRO46520M46520,SA,"Urban Honolulu, HI MSA",7170604.56640625,16297.7213810673
1993,77545,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",50498154.2460938,44368.5547908293
1994,77545,METRO26420MM1145,SA,"Brazoria County, TX HUD Metro FMR Area",377811.484375,6295.28627019351
1995,21794,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",35469533.0585938,33957.7369997836
1996,85742,METRO46060M46060,SA,"Tucson, AZ MSA",81358022.421875,60907.9368807365
1997,20794,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",41608490.328125,46337.5369792656
1998,21076,METRO12580M12580,SA,"Baltimore-Columbia-Towson, MD MSA",56686046.9726563,71223.9536540977
1999,77406,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",203729125.875,84522.8126709958
2000,94403,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",23948947.7304688,28271.3880960998
2001,03905,METRO38860MM6450,SA,"York-Kittery-South Berwick, ME HUD Metro FMR Area",42169634.3789063,35217.888184465
2002,77381,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",44638319.4804688,34281.9491143106
2003,94502,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",10592635.4570313,13390.2737748855
2004,77388,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",46714827.6796875,41729.0993115395
2005,77389,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",74324210.8164063,49804.7967321066
2006,77407,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",70794200.1796875,45568.3422093065
2007,78373,METRO18580M18580,SA,"Corpus Christi, TX HUD Metro FMR Area",99792864.8046875,81230.6657905231
2008,94505,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",92994811.2773438,64413.2912267074
2009,94506,METRO41860MM5775,SA,"Oakland-Fremont, CA HUD Metro FMR Area",77568932.3085938,59216.9561358655
2010,84075,METRO36260M36260,SA,"Ogden, UT MSA",165450205.960938,84196.868371904
2011,03032,METRO14460MM4760,SA,"Western Rockingham County, NH HUD Metro FMR Area",139540100.066406,49691.1171596794
2012,11232,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",5336428.8671875,15556.9781681416
2013,94024,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",33981512.6640625,47409.3871274162
2014,94025,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",34382208.6523438,56096.6166785879
2015,94030,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",13939081.5234375,18654.7304673605
2016,02831,METRO39300M39300,SA,"Providence-Fall River, RI-MA HUD Metro FMR Area",51303283.2929688,50055.399399877
2017,07088,METRO35620MM5640,SA,"Newark, NJ HUD Metro FMR Area",1496259.9921875,7198.04035208894
2018,34737,METRO36740M36740,SA,"Orlando-Kissimmee-Sanford, FL MSA",99561285.7402344,61582.8313456256
2019,94065,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",12568718.6953125,18437.4049307285
2020,04107,METRO38860MM6400,SA,"Portland, ME HUD Metro FMR Area",75419111.5234375,52303.3591416585
2021,96791,METRO46520M46520,SA,"Urban Honolulu, HI MSA",111266599.277344,64521.1518743192
2022,77346,METRO26420M26420,SA,"Houston-The Woodlands-Sugar Land, TX HUD Metro FMR Area",70993362.3867188,42863.3848574094
2023,94089,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",25036806.5585938,23180.0479448961
2024,94107,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",7341117.58984375,19615.8869518657
2025,60053,METRO16980M16980,SA,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",23759195.9335938,25372.5839478416
2026,90292,METRO31080MM4480,SA,"Los Angeles-Long Beach-Glendale, CA HUD Metro FMR Area",10173974.6210938,15028.7242842945
2027,20688,METRO30500N24009,SA,"Calvert County, MD HUD Metro FMR Area",9503912.32421875,19722.6387037771
2028,95324,METRO32900M32900,SA,"Merced, CA MSA",166739971.566406,76891.5790393088
2029,95132,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",112521923.332031,70964.5446119775
2030,95330,METRO44700M44700,SA,"Stockton-Lodi, CA MSA",94854713.7734375,68118.3782393585
2031,95134,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",44535543.7890625,39428.5095159166
2032,95209,METRO44700M44700,SA,"Stockton-Lodi, CA MSA",35060916.8828125,34855.178214813
2033,95212,METRO44700M44700,SA,"Stockton-Lodi, CA MSA",89153603.6640625,58608.6592817255
2034,96073,METRO39820M39820,SA,"Redding, CA MSA",204884073.214844,113809.143126385
2035,78257,METRO41700M41700,SA,"San Antonio-New Braunfels, TX HUD Metro FMR Area",98548270.390625,63264.1157791209
2036,32403,METRO37460M37460,SA,"Panama City, FL HUD Metro FMR Area",241164335.347656,86343.8459887276
2037,01845,METRO14460MM4160,SA,"Lawrence, MA-NH HUD Metro FMR Area",133434322.296875,55240.5662343952
2038,44040,METRO17410N17460,SA,"Cleveland, OH HUD Metro FMR Area",45939087.4804688,34734.5532470399
2039,95113,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",1395434.6328125,9255.98456506388
2040,07648,METRO35620MM0875,SA,"Bergen-Passaic, NJ HUD Metro FMR Area",12705906.8476563,17563.1668928868
2041,95010,METRO42100M42100,SA,"Santa Cruz-Watsonville, CA MSA",5572855.578125,12028.4064153391
2042,33924,METRO15980M15980,SA,"Cape Coral-Fort Myers, FL MSA",13979490.6113281,33917.218340123
2043,06825,METRO14860M26620,SA,"Fairfield town, CT Exception Area",31228910.6210938,31247.7613517825
2044,95051,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",27050146.9414063,32115.8170909739
2045,95054,METRO41940M41940,SA,"San Jose-Sunnyvale-Santa Clara, CA HUD Metro FMR Area",26385741.71875,20459.0456719216
2046,95065,METRO42100M42100,SA,"Santa Cruz-Watsonville, CA MSA",44605508.015625,48542.1407924544
2047,95066,METRO42100M42100,SA,"Santa Cruz-Watsonville, CA MSA",76329808.6835938,65701.8719926128
2048,95073,METRO42100M42100,SA,"Santa Cruz-Watsonville, CA MSA",93319386.640625,59600.8862724899
2049,78414,METRO18580M18580,SA,"Corpus Christi, TX HUD Metro FMR Area",49660321.34375,32426.7087276939
2050,78419,METRO18580M18580,SA,"Corpus Christi, TX HUD Metro FMR Area",2348749.56835938,12872.2036669616
2051,78255,METRO41700M41700,SA,"San Antonio-New Braunfels, TX HUD Metro FMR Area",61815226.4257813,76354.3600219094
2052,95693,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",247477644.859375,87712.2777846349
2053,78260,METRO41700M41700,SA,"San Antonio-New Braunfels, TX HUD Metro FMR Area",86047867.4101563,54600.1803917547
2054,95701,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",137522127.5625,76904.9379911922
2055,10309,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",32394785.1640625,29131.3903807037
2056,11426,METRO35620MM5600,SA,"New York, NY HUD Metro FMR Area",6225040.43359375,12893.0189650241
2057,95722,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",45765507.5742188,44510.8854485105
2058,95728,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",95149084.75,86879.9740396058
2059,95742,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",214317157.261719,65253.4812612389
2060,94903,METRO41860MM7360,SA,"San Francisco, CA HUD Metro FMR Area",83296363.8007813,52298.8573374762
2061,95746,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",109153538.070313,55657.6573454784
2062,95747,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",179820852.558594,67423.8953010442
2063,95762,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",187219619.40625,96416.7655799152
2064,78406,METRO18580M18580,SA,"Corpus Christi, TX HUD Metro FMR Area",37356635.6054688,37249.5633515012
2065,95816,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",11804685.8984375,17616.2286818484
2066,06477,METRO35300M35300,SA,"New Haven, CT MSA",79893181.7070313,38035.1478008691
2067,78412,METRO18580M18580,SA,"Corpus Christi, TX HUD Metro FMR Area",36043458.3847656,28920.7325507454
2068,95829,METRO40900M40900,SA,"Sacramento--Roseville--Arden-Arcade, CA HUD Metro FMR Area",86015758.7617188,49285.4162480764
2069,94954,METRO42220M42220,SA,"Santa Rosa-Petaluma, CA MSA",264384609.363281,133429.215426766
